invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5,total,date,time,payment,cogs,gross_margin_percentage,gross_income,rating
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33,8,8.0,8.0,2019-02-15,2024-01-26 17:00:00,Credit card,8.0,8.0,8.0,8.0
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45,10,10.0,10.0,2019-03-01,2024-01-26 10:00:00,Credit card,10.0,10.0,10.0,10.0
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83,2,2.0,2.0,2019-02-24,2024-01-26 19:00:00,Cash,2.0,2.0,2.0,2.0
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64,7,7.0,7.0,2019-02-19,2024-01-26 19:00:00,Credit card,7.0,7.0,7.0,7.0
274-05-5470,A,Yangon,Member,Female,Food and beverages,73,4,4.0,4.0,2019-02-23,2024-01-26 18:00:00,Cash,4.0,4.0,4.0,4.0
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58,10,10.0,10.0,2019-02-07,2024-01-26 14:00:00,Ewallet,10.0,10.0,10.0,10.0
130-67-4723,A,Yangon,Member,Male,Food and beverages,48,6,6.0,6.0,2019-01-11,2024-01-26 13:00:00,Ewallet,6.0,6.0,6.0,6.0
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39,1,1.0,1.0,2019-02-12,2024-01-26 19:00:00,Cash,1.0,1.0,1.0,1.0
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34,1,1.0,1.0,2019-01-14,2024-01-26 10:00:00,Credit card,1.0,1.0,1.0,1.0
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49,6,6.0,6.0,2019-01-09,2024-01-26 13:00:00,Ewallet,6.0,6.0,6.0,6.0
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21,2,2.0,2.0,2019-02-27,2024-01-26 12:00:00,Ewallet,2.0,2.0,2.0,2.0
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23,6,6.0,6.0,2019-01-24,2024-01-26 19:00:00,Ewallet,6.0,6.0,6.0,6.0
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49,2,2.0,2.0,2019-01-08,2024-01-26 12:00:00,Credit card,2.0,2.0,2.0,2.0
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64,2,2.0,2.0,2019-01-08,2024-01-26 11:00:00,Credit card,2.0,2.0,2.0,2.0
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63,10,10.0,10.0,2019-01-16,2024-01-26 17:00:00,Cash,10.0,10.0,10.0,10.0
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72,2,2.0,2.0,2019-03-13,2024-01-26 12:00:00,Cash,2.0,2.0,2.0,2.0
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67,3,3.0,3.0,2019-02-15,2024-01-26 10:00:00,Cash,3.0,3.0,3.0,3.0
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70,9,9.0,9.0,2019-01-25,2024-01-26 13:00:00,Cash,9.0,9.0,9.0,9.0
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55,7,7.0,7.0,2019-03-12,2024-01-26 19:00:00,Ewallet,7.0,7.0,7.0,7.0
689-05-1884,A,Yangon,Member,Male,Health and beauty,48,10,10.0,10.0,2019-03-04,2024-01-26 12:00:00,Cash,10.0,10.0,10.0,10.0
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73,7,7.0,7.0,2019-02-10,2024-01-26 13:00:00,Cash,7.0,7.0,7.0,7.0
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52,9,9.0,9.0,2019-01-16,2024-01-26 14:00:00,Cash,9.0,9.0,9.0,9.0
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87,5,5.0,5.0,2019-01-29,2024-01-26 19:00:00,Cash,5.0,5.0,5.0,5.0
182-52-7000,A,Yangon,Member,Female,Sports and travel,27,4,4.0,4.0,2019-01-01,2024-01-26 20:00:00,Ewallet,4.0,4.0,4.0,4.0
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62,4,4.0,4.0,2019-01-06,2024-01-26 19:00:00,Ewallet,4.0,4.0,4.0,4.0
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69,9,9.0,9.0,2019-02-19,2024-01-26 19:00:00,Credit card,9.0,9.0,9.0,9.0
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97,10,10.0,10.0,2019-01-12,2024-01-26 16:00:00,Ewallet,10.0,10.0,10.0,10.0
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60,8,8.0,8.0,2019-02-07,2024-01-26 12:00:00,Ewallet,8.0,8.0,8.0,8.0
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32,3,3.0,3.0,2019-03-27,2024-01-26 19:00:00,Credit card,3.0,3.0,3.0,3.0
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19,10,10.0,10.0,2019-02-27,2024-01-26 18:00:00,Credit card,10.0,10.0,10.0,10.0
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80,9,9.0,9.0,2019-01-06,2024-01-26 11:00:00,Cash,9.0,9.0,9.0,9.0
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88,9,9.0,9.0,2019-03-02,2024-01-26 12:00:00,Cash,9.0,9.0,9.0,9.0
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71,7,7.0,7.0,2019-03-29,2024-01-26 14:00:00,Cash,7.0,7.0,7.0,7.0
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43,4,4.0,4.0,2019-01-31,2024-01-26 20:00:00,Ewallet,4.0,4.0,4.0,4.0
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68,1,1.0,1.0,2019-01-21,2024-01-26 20:00:00,Cash,1.0,1.0,1.0,1.0
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15,8,8.0,8.0,2019-01-20,2024-01-26 20:00:00,Ewallet,8.0,8.0,8.0,8.0
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25,3,3.0,3.0,2019-01-17,2024-01-26 17:00:00,Ewallet,3.0,3.0,3.0,3.0
786-94-2700,A,Yangon,Member,Male,Food and beverages,80,6,6.0,6.0,2019-02-28,2024-01-26 20:00:00,Cash,6.0,6.0,6.0,6.0
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75,4,4.0,4.0,2019-03-19,2024-01-26 15:00:00,Ewallet,4.0,4.0,4.0,4.0
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77,9,9.0,9.0,2019-02-19,2024-01-26 15:00:00,Ewallet,9.0,9.0,9.0,9.0
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13,9,9.0,9.0,2019-02-04,2024-01-26 12:00:00,Ewallet,9.0,9.0,9.0,9.0
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98,8,8.0,8.0,2019-01-31,2024-01-26 10:00:00,Ewallet,8.0,8.0,8.0,8.0
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35,5,5.0,5.0,2019-02-06,2024-01-26 18:00:00,Credit card,5.0,5.0,5.0,5.0
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71,7,7.0,7.0,2019-03-28,2024-01-26 16:00:00,Ewallet,7.0,7.0,7.0,7.0
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11,3,3.0,3.0,2019-01-19,2024-01-26 12:00:00,Credit card,3.0,3.0,3.0,3.0
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45,3,3.0,3.0,2019-02-17,2024-01-26 13:00:00,Credit card,3.0,3.0,3.0,3.0
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17,6,6.0,6.0,2019-01-18,2024-01-26 15:00:00,Credit card,6.0,6.0,6.0,6.0
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25,7,7.0,7.0,2019-02-02,2024-01-26 20:00:00,Cash,7.0,7.0,7.0,7.0
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90,9,9.0,9.0,2019-01-18,2024-01-26 15:00:00,Cash,9.0,9.0,9.0,9.0
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44,3,3.0,3.0,2019-03-18,2024-01-26 13:00:00,Credit card,3.0,3.0,3.0,3.0
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36,7,7.0,7.0,2019-01-11,2024-01-26 20:00:00,Cash,7.0,7.0,7.0,7.0
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23,4,4.0,4.0,2019-02-04,2024-01-26 18:00:00,Ewallet,4.0,4.0,4.0,4.0
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28,8,8.0,8.0,2019-02-06,2024-01-26 14:00:00,Cash,8.0,8.0,8.0,8.0
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55,3,3.0,3.0,2019-01-08,2024-01-26 11:00:00,Credit card,3.0,3.0,3.0,3.0
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69,10,10.0,10.0,2019-03-05,2024-01-26 17:00:00,Credit card,10.0,10.0,10.0,10.0
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97,4,4.0,4.0,2019-03-16,2024-01-26 15:00:00,Ewallet,4.0,4.0,4.0,4.0
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52,7,7.0,7.0,2019-03-09,2024-01-26 10:00:00,Cash,7.0,7.0,7.0,7.0
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22,4,4.0,4.0,2019-03-01,2024-01-26 16:00:00,Credit card,4.0,4.0,4.0,4.0
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56,3,3.0,3.0,2019-02-28,2024-01-26 19:00:00,Ewallet,3.0,3.0,3.0,3.0
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19,1,1.0,1.0,2019-02-08,2024-01-26 11:00:00,Ewallet,1.0,1.0,1.0,1.0
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75,7,7.0,7.0,2019-01-24,2024-01-26 10:00:00,Ewallet,7.0,7.0,7.0,7.0
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53,1,1.0,1.0,2019-03-01,2024-01-26 20:00:00,Ewallet,1.0,1.0,1.0,1.0
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81,10,10.0,10.0,2019-03-10,2024-01-26 12:00:00,Credit card,10.0,10.0,10.0,10.0
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81,7,7.0,7.0,2019-03-23,2024-01-26 15:00:00,Credit card,7.0,7.0,7.0,7.0
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58,10,10.0,10.0,2019-01-29,2024-01-26 14:00:00,Ewallet,10.0,10.0,10.0,10.0
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91,8,8.0,8.0,2019-01-12,2024-01-26 18:00:00,Ewallet,8.0,8.0,8.0,8.0
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93,9,9.0,9.0,2019-03-20,2024-01-26 11:00:00,Cash,9.0,9.0,9.0,9.0
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55,7,7.0,7.0,2019-03-23,2024-01-26 12:00:00,Cash,7.0,7.0,7.0,7.0
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84,1,1.0,1.0,2019-01-14,2024-01-26 15:00:00,Ewallet,1.0,1.0,1.0,1.0
373-14-0504,A,Yangon,Member,Female,Sports and travel,71,2,2.0,2.0,2019-02-12,2024-01-26 14:00:00,Ewallet,2.0,2.0,2.0,2.0
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37,2,2.0,2.0,2019-02-20,2024-01-26 15:00:00,Ewallet,2.0,2.0,2.0,2.0
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31,8,8.0,8.0,2019-01-02,2024-01-26 16:00:00,Credit card,8.0,8.0,8.0,8.0
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38,1,1.0,1.0,2019-02-02,2024-01-26 16:00:00,Cash,1.0,1.0,1.0,1.0
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65,10,10.0,10.0,2019-01-08,2024-01-26 19:00:00,Credit card,10.0,10.0,10.0,10.0
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10,5,5.0,5.0,2019-01-30,2024-01-26 14:00:00,Credit card,5.0,5.0,5.0,5.0
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12,9,9.0,9.0,2019-03-26,2024-01-26 19:00:00,Credit card,9.0,9.0,9.0,9.0
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81,7,7.0,7.0,2019-01-15,2024-01-26 20:00:00,Cash,7.0,7.0,7.0,7.0
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22,4,4.0,4.0,2019-03-14,2024-01-26 11:00:00,Ewallet,4.0,4.0,4.0,4.0
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27,5,5.0,5.0,2019-02-03,2024-01-26 10:00:00,Credit card,5.0,5.0,5.0,5.0
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17,10,10.0,10.0,2019-02-22,2024-01-26 12:00:00,Ewallet,10.0,10.0,10.0,10.0
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73,5,5.0,5.0,2019-01-24,2024-01-26 15:00:00,Ewallet,5.0,5.0,5.0,5.0
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84,3,3.0,3.0,2019-01-25,2024-01-26 18:00:00,Ewallet,3.0,3.0,3.0,3.0
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97,8,8.0,8.0,2019-03-09,2024-01-26 13:00:00,Credit card,8.0,8.0,8.0,8.0
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35,8,8.0,8.0,2019-02-17,2024-01-26 15:00:00,Ewallet,8.0,8.0,8.0,8.0
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96,6,6.0,6.0,2019-01-11,2024-01-26 11:00:00,Cash,6.0,6.0,6.0,6.0
250-17-5703,A,Yangon,Member,Male,Food and beverages,18,10,10.0,10.0,2019-02-27,2024-01-26 18:00:00,Ewallet,10.0,10.0,10.0,10.0
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55,4,4.0,4.0,2019-03-25,2024-01-26 15:00:00,Ewallet,4.0,4.0,4.0,4.0
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77,10,10.0,10.0,2019-02-11,2024-01-26 10:00:00,Credit card,10.0,10.0,10.0,10.0
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72,10,10.0,10.0,2019-01-31,2024-01-26 15:00:00,Credit card,10.0,10.0,10.0,10.0
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63,8,8.0,8.0,2019-01-20,2024-01-26 17:00:00,Ewallet,8.0,8.0,8.0,8.0
587-73-4862,A,Yangon,Member,Female,Health and beauty,10,5,5.0,5.0,2019-03-26,2024-01-26 11:00:00,Ewallet,5.0,5.0,5.0,5.0
787-87-2010,A,Yangon,Member,Male,Health and beauty,55,4,4.0,4.0,2019-01-20,2024-01-26 15:00:00,Credit card,4.0,4.0,4.0,4.0
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95,8,8.0,8.0,2019-03-05,2024-01-26 19:00:00,Ewallet,8.0,8.0,8.0,8.0
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76,3,3.0,3.0,2019-01-05,2024-01-26 20:00:00,Credit card,3.0,3.0,3.0,3.0
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13,6,6.0,6.0,2019-02-13,2024-01-26 13:00:00,Cash,6.0,6.0,6.0,6.0
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95,4,4.0,4.0,2019-03-16,2024-01-26 18:00:00,Cash,4.0,4.0,4.0,4.0
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11,6,6.0,6.0,2019-01-15,2024-01-26 17:00:00,Cash,6.0,6.0,6.0,6.0
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95,4,4.0,4.0,2019-02-26,2024-01-26 11:00:00,Ewallet,4.0,4.0,4.0,4.0
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85,7,7.0,7.0,2019-02-27,2024-01-26 19:00:00,Credit card,7.0,7.0,7.0,7.0
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67,7,7.0,7.0,2019-02-17,2024-01-26 16:00:00,Ewallet,7.0,7.0,7.0,7.0
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52,1,1.0,1.0,2019-02-06,2024-01-26 10:00:00,Credit card,1.0,1.0,1.0,1.0
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65,2,2.0,2.0,2019-01-17,2024-01-26 16:00:00,Cash,2.0,2.0,2.0,2.0
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28,5,5.0,5.0,2019-01-22,2024-01-26 18:00:00,Credit card,5.0,5.0,5.0,5.0
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65,7,7.0,7.0,2019-03-05,2024-01-26 18:00:00,Credit card,7.0,7.0,7.0,7.0
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93,1,1.0,1.0,2019-01-03,2024-01-26 13:00:00,Cash,1.0,1.0,1.0,1.0
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25,5,5.0,5.0,2019-03-20,2024-01-26 17:00:00,Cash,5.0,5.0,5.0,5.0
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87,9,9.0,9.0,2019-01-31,2024-01-26 20:00:00,Ewallet,9.0,9.0,9.0,9.0
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21,8,8.0,8.0,2019-02-19,2024-01-26 19:00:00,Cash,8.0,8.0,8.0,8.0
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94,4,4.0,4.0,2019-02-11,2024-01-26 16:00:00,Ewallet,4.0,4.0,4.0,4.0
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30,1,1.0,1.0,2019-02-05,2024-01-26 14:00:00,Credit card,1.0,1.0,1.0,1.0
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44,8,8.0,8.0,2019-03-03,2024-01-26 17:00:00,Cash,8.0,8.0,8.0,8.0
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10,5,5.0,5.0,2019-02-24,2024-01-26 13:00:00,Ewallet,5.0,5.0,5.0,5.0
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74,7,7.0,7.0,2019-02-04,2024-01-26 16:00:00,Credit card,7.0,7.0,7.0,7.0
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71,8,8.0,8.0,2019-02-19,2024-01-26 11:00:00,Ewallet,8.0,8.0,8.0,8.0
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10,5,5.0,5.0,2019-01-23,2024-01-26 10:00:00,Credit card,5.0,5.0,5.0,5.0
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60,3,3.0,3.0,2019-01-14,2024-01-26 10:00:00,Credit card,3.0,3.0,3.0,3.0
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58,7,7.0,7.0,2019-01-17,2024-01-26 15:00:00,Ewallet,7.0,7.0,7.0,7.0
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46,1,1.0,1.0,2019-03-03,2024-01-26 20:00:00,Credit card,1.0,1.0,1.0,1.0
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68,4,4.0,4.0,2019-02-15,2024-01-26 20:00:00,Credit card,4.0,4.0,4.0,4.0
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97,10,10.0,10.0,2019-01-15,2024-01-26 13:00:00,Credit card,10.0,10.0,10.0,10.0
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92,7,7.0,7.0,2019-02-27,2024-01-26 12:00:00,Credit card,7.0,7.0,7.0,7.0
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46,2,2.0,2.0,2019-02-26,2024-01-26 12:00:00,Credit card,2.0,2.0,2.0,2.0
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27,2,2.0,2.0,2019-03-15,2024-01-26 16:00:00,Ewallet,2.0,2.0,2.0,2.0
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60,1,1.0,1.0,2019-01-24,2024-01-26 13:00:00,Cash,1.0,1.0,1.0,1.0
864-24-7918,A,Yangon,Member,Female,Sports and travel,24,10,10.0,10.0,2019-02-22,2024-01-26 15:00:00,Cash,10.0,10.0,10.0,10.0
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92,1,1.0,1.0,2019-03-15,2024-01-26 10:00:00,Credit card,1.0,1.0,1.0,1.0
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86,5,5.0,5.0,2019-02-11,2024-01-26 18:00:00,Ewallet,5.0,5.0,5.0,5.0
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23,6,6.0,6.0,2019-01-12,2024-01-26 16:00:00,Ewallet,6.0,6.0,6.0,6.0
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30,8,8.0,8.0,2019-03-03,2024-01-26 19:00:00,Ewallet,8.0,8.0,8.0,8.0
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67,7,7.0,7.0,2019-03-23,2024-01-26 13:00:00,Ewallet,7.0,7.0,7.0,7.0
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48,9,9.0,9.0,2019-03-04,2024-01-26 11:00:00,Cash,9.0,9.0,9.0,9.0
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75,9,9.0,9.0,2019-02-23,2024-01-26 11:00:00,Cash,9.0,9.0,9.0,9.0
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77,4,4.0,4.0,2019-03-17,2024-01-26 16:00:00,Cash,4.0,4.0,4.0,4.0
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93,2,2.0,2.0,2019-01-16,2024-01-26 18:00:00,Credit card,2.0,2.0,2.0,2.0
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50,4,4.0,4.0,2019-01-08,2024-01-26 17:00:00,Cash,4.0,4.0,4.0,4.0
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17,1,1.0,1.0,2019-01-14,2024-01-26 10:00:00,Cash,1.0,1.0,1.0,1.0
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62,10,10.0,10.0,2019-01-31,2024-01-26 10:00:00,Ewallet,10.0,10.0,10.0,10.0
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10,8,8.0,8.0,2019-03-15,2024-01-26 14:00:00,Ewallet,8.0,8.0,8.0,8.0
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40,10,10.0,10.0,2019-02-24,2024-01-26 18:00:00,Credit card,10.0,10.0,10.0,10.0
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64,5,5.0,5.0,2019-02-08,2024-01-26 12:00:00,Credit card,5.0,5.0,5.0,5.0
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95,1,1.0,1.0,2019-03-22,2024-01-26 14:00:00,Cash,1.0,1.0,1.0,1.0
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48,8,8.0,8.0,2019-01-24,2024-01-26 10:00:00,Cash,8.0,8.0,8.0,8.0
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53,8,8.0,8.0,2019-03-14,2024-01-26 16:00:00,Ewallet,8.0,8.0,8.0,8.0
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45,7,7.0,7.0,2019-01-23,2024-01-26 11:00:00,Cash,7.0,7.0,7.0,7.0
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33,8,8.0,8.0,2019-01-19,2024-01-26 20:00:00,Ewallet,8.0,8.0,8.0,8.0
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96,4,4.0,4.0,2019-01-27,2024-01-26 20:00:00,Credit card,4.0,4.0,4.0,4.0
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47,5,5.0,5.0,2019-02-03,2024-01-26 14:00:00,Credit card,5.0,5.0,5.0,5.0
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52,4,4.0,4.0,2019-03-25,2024-01-26 16:00:00,Ewallet,4.0,4.0,4.0,4.0
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47,2,2.0,2.0,2019-02-24,2024-01-26 10:00:00,Credit card,2.0,2.0,2.0,2.0
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10,1,1.0,1.0,2019-02-07,2024-01-26 14:00:00,Cash,1.0,1.0,1.0,1.0
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68,3,3.0,3.0,2019-03-04,2024-01-26 10:00:00,Cash,3.0,3.0,3.0,3.0
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60,7,7.0,7.0,2019-02-14,2024-01-26 11:00:00,Credit card,7.0,7.0,7.0,7.0
569-76-2760,A,Yangon,Member,Female,Sports and travel,22,4,4.0,4.0,2019-01-29,2024-01-26 18:00:00,Credit card,4.0,4.0,4.0,4.0
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72,9,9.0,9.0,2019-01-28,2024-01-26 13:00:00,Credit card,9.0,9.0,9.0,9.0
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41,3,3.0,3.0,2019-03-26,2024-01-26 18:00:00,Credit card,3.0,3.0,3.0,3.0
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64,10,10.0,10.0,2019-03-24,2024-01-26 18:00:00,Cash,10.0,10.0,10.0,10.0
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74,10,10.0,10.0,2019-01-01,2024-01-26 14:00:00,Credit card,10.0,10.0,10.0,10.0
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10,8,8.0,8.0,2019-01-24,2024-01-26 17:00:00,Cash,8.0,8.0,8.0,8.0
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62,4,4.0,4.0,2019-02-25,2024-01-26 18:00:00,Cash,4.0,4.0,4.0,4.0
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11,8,8.0,8.0,2019-01-09,2024-01-26 16:00:00,Cash,8.0,8.0,8.0,8.0
528-14-9470,A,Yangon,Member,Male,Health and beauty,91,1,1.0,1.0,2019-02-14,2024-01-26 14:00:00,Ewallet,1.0,1.0,1.0,1.0
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40,7,7.0,7.0,2019-03-12,2024-01-26 11:00:00,Ewallet,7.0,7.0,7.0,7.0
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52,1,1.0,1.0,2019-03-26,2024-01-26 19:00:00,Cash,1.0,1.0,1.0,1.0
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38,5,5.0,5.0,2019-01-09,2024-01-26 13:00:00,Ewallet,5.0,5.0,5.0,5.0
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44,6,6.0,6.0,2019-01-02,2024-01-26 20:00:00,Credit card,6.0,6.0,6.0,6.0
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55,10,10.0,10.0,2019-01-15,2024-01-26 15:00:00,Cash,10.0,10.0,10.0,10.0
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29,6,6.0,6.0,2019-01-01,2024-01-26 11:00:00,Ewallet,6.0,6.0,6.0,6.0
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51,3,3.0,3.0,2019-02-15,2024-01-26 15:00:00,Cash,3.0,3.0,3.0,3.0
